date,Baseflow,Runoff,Direct Precip,PET,Creek Inflow,Dam Outflow,Obs
2020-08-25,6.401122080076879,0.5933301193974124,0.7790877384606039,-5.373202433,5.78044512,-17.7984,1.439306100766382
2020-08-26,6.327521975206335,13.902234634664666,18.927130834951956,-4.680582109,5.719127040000001,-17.5392,1.5295331206795095
2020-08-27,6.275456977826086,0,0,-4.164221859,6.06043296,-17.3664,1.5215748841381636
2020-08-28,6.267108865992567,6.519921255966784,9.543657146981705,-5.356293161,18.3128256,-17.1936,1.409632991369538
2020-08-29,6.169288064983178,0.22086449250186763,0.3093403736219994,-4.43949238,18.735321600000002,-17.0208,1.4883698045306097
2020-08-30,6.097794681703294,0,0,-4.239880176,13.702694399999997,-16.7616,1.4404156666925259
2020-08-31,6.081524219215082,0,0,-3.659350081,13.5295488,-16.5888,1.4586203244451508
2020-09-01,6.017468327943393,28.45991011539504,33.94138903217174,-4.479960782,6.023643840000001,-16.416,1.3210662122076642
2020-09-02,5.987732497825184,5.980486072159612,8.632846439340756,-4.808261987,5.2191043200000005,-14.0832,1.4864192620746397
2020-09-03,5.874487671670123,0,0,-4.108513118,25.2617184,-14.0832,1.5123033946660072
2020-09-04,5.924711156283192,0,0,-4.818275588,36.0071136,-14.0832,1.4746604106241088
2020-09-05,5.782866904,0,0,-3.608104767,16.3350432,-14.0832,1.5050888653111594
2020-09-06,5.825632327404676,11.982104805095334,16.710116979939908,-3.356005252,5.38697952,-13.9968,1.5035426675624597
2020-09-07,5.765585168859489,2.3191296719469054,3.248073923016927,-4.221056159,4.98489984,-13.9968,1.4874803026422219
2020-09-08,5.829241256687527,0.220888887,0.3093403736219994,-4.29592529,15.775862400000001,-13.9968,1.4903461300715075
2020-09-09,5.755760363820651,0.11054625134594595,0.15467018680839498,-1.426640547,18.8396064,-13.9968,1.4856150742410306
2020-09-10,5.678545268225263,0,0,-2.315367021,8.327905920000001,-12.3552,1.618528463309119
2020-09-11,5.641254817010735,0,0,-2.758501198,5.357448000000001,-12.2688,1.4521183734760434
2020-09-12,5.764588271805298,12.75667510282678,17.79280828760847,-3.266788468,5.0966236799999995,-12.1824,1.5202562449120058
2020-09-13,5.828045576878588,0,0,-3.848832247,4.925352960000001,-12.096,1.5068456755745483
2020-09-14,5.816266597487848,0,0,-3.655274778,19.8821088,-12.0096,1.5110579783885898
2020-09-15,5.741721185066284,0,0,-2.782176766,21.0899808,-11.8368,1.5378446851460712
2020-09-16,5.727891375011835,0,0,-3.514942055,6.021302400000001,-11.7504,1.5153981233782687
2020-09-17,5.628732227574275,0,0,-3.957765733,4.97942208,-11.664,1.6115984995177628
2020-09-18,5.604767566743406,0,0,-2.840705875,5.14748736,-11.5776,1.516559670520778
2020-09-19,5.553354812628367,0,0,-2.592228851,5.0516438400000006,-11.5776,1.503337065395006
2020-09-20,5.5165540335978145,0,0,-3.047084375,5.011727039999999,-11.4912,1.4952095534650764
2020-09-21,5.4894645599575975,0,0,-3.102482616,4.960794239999999,-11.4912,1.4905794718269345
2020-09-22,5.415404210535902,0,0,-3.51905617,4.91301504,-11.4048,1.4914342257347375
2020-09-23,5.389229258958772,0.4417777732729089,0.6186807472439988,-3.798324369,4.86536544,-11.4048,1.5215744057242053
2020-09-24,5.387528853282606,0,0,-3.980432178,4.81847616,-11.3184,1.476186203174222
2020-09-25,5.289138371192337,0,0,-3.989035595,5.07117888,-11.232,1.466423454
2020-09-26,5.227272929334794,0,0,-3.846930439,5.04506016,-11.0592,1.4394163621190599
2020-09-27,5.248950610966669,1.905359953636341,2.7725897537701125,-3.902846179,4.6970582400000005,-10.9728,1.4818069347083376
2020-09-28,5.182294362578577,14.779962179817172,20.720068228192392,-3.354957317,4.63420224,-10.8,1.460846026575925
2020-09-29,5.101079389,3.563757273829705,5.092642555926877,-3.519884168,6.895808639999999,-10.7136,1.4734325018971226
2020-09-30,5.147458127840526,2.291427063,3.1048773450251606,-2.880268654,21.889612800000002,-10.6272,1.4918696116893955
2020-10-01,5.0076725553061925,0.22088888663589043,0.3093403736219994,-2.277059176,25.026364800000003,-10.4544,1.4947484293612605
2020-10-02,5.052446759593962,0,0,-2.027922342,12.000441599999998,-10.4544,1.3778982687058583
2020-10-03,5.053301334064336,4.947166960613657,6.8169618284726905,-2.109596582,6.8498092800000006,-10.368,1.378872269408159
2020-10-04,4.9657146409393125,0,0,-1.816912227,4.81359456,-10.2816,1.4790495337434029
2020-10-05,4.981151836705667,0,0,-1.731279122,8.725536,-10.2816,1.3607762146693227
2020-10-06,4.945070299984756,2.7911891441169288,4.009951248257901,-1.886981558,9.043401600000001,-10.1952,1.5054520217482121
2020-10-07,4.956346037214985,1.5186044021262515,2.0221860373511844,-2.449800258,4.73215392,-10.1952,1.4432593683393107
2020-10-08,4.927251030630374,0,0,-2.115017381,7.534512,-10.1088,1.5127634156516554
2020-10-09,4.855606038014412,0.11066502606170772,0.15467018680839498,-2.123905422,9.0294912,-9.936,1.4641958099389387
2020-10-10,4.9084271730131706,0,0,-2.586950364,5.940561599999999,-9.936,1.4913160142744035
2020-10-11,4.761125978980487,0,0,-2.735356067,4.5581270400000005,-9.6768,1.5915308213684825
2020-10-12,4.888986235117855,9.001547084999936,12.534021936056778,-1.890073613,4.47438816,-9.6768,1.629502742053805
2020-10-13,4.846195758133549,0.11054625134641376,0.15467018680839498,-2.060718825,4.347025919999999,-9.3312,1.4857507454350336
2020-10-14,5.103019054108873,8.836717774012591,12.51107471841831,-1.956921514,11.978236800000001,-9.3312,1.4463179040496328
2020-10-15,5.181607799101714,0,0,-2.031635395,12.646368,-9.072,1.5455520455697902
2020-10-16,5.196696899011934,0,0,-1.965330868,13.2202368,-9.1584,1.504696155309318
2020-10-17,5.236514670389892,1.6588119649623931,2.3200528021565554,-1.690435534,13.302230400000001,-9.2448,1.5359246887937095
2020-10-18,5.289520489369523,4.756627632736418,6.650818032853084,-1.560064662,5.092632000000001,-9.3312,1.4847963235339872
2020-10-19,5.53912477,5.019303115417093,6.9658952108780845,-1.570738073,6.135203519999999,-9.4176,1.5507665602985534
2020-10-20,5.976128836277277,9.708809762553855,13.885895986489446,-1.036666428,10.947743999999998,-9.504,1.6926762896658234
2020-10-21,6.217192904,2.0186888742657993,2.927259940578508,-1.35538097,14.985734399999998,-9.6768,1.4997894671661605
2020-10-22,7.079513588140389,14.98897027390288,20.33063612506998,-1.760763613,19.876752,-9.7632,1.5764001406121648
2020-10-23,7.489173018978858,1.1048079881056916,1.8617790461291615,-0.962635645,17.304192000000004,-9.8496,1.5389360884780852
2020-10-24,7.519340936210858,0,0,-2.95317129,23.647766400000005,-9.7632,1.6369810952824577
2020-10-25,7.603724074503438,0.4582536485268853,0.7733509340521852,-1.489219083,23.9324544,-9.6768,1.5024076838283107
2020-10-26,7.812572938122027,5.891099233906946,8.340716479,-1.27401076,8.8694784,-9.6768,1.5699788067173863
2020-10-27,7.902425518570223,0.11061411120764446,0.15467018680839498,-1.259976194,6.875634240000001,-9.5904,1.6621192400046634
2020-10-28,8.024094100763763,1.5305177508592478,2.950207158216974,-0.614412032,12.5520192,-9.504,1.5774018543069486
2020-10-29,8.006778502934068,0,0.1661437956248147,-1.271605685,12.756873600000002,-9.4176,1.639044317098846
2020-10-30,8.018467709631041,0,0,-1.343517311,8.288524800000001,-9.3312,1.4401816471138937
2020-10-31,8.052237457868696,3.3175334816424358,7.235077953641989,-0.622006326,7.907466239999998,-9.2448,1.6532672487869422
2020-11-01,8.150023509371124,1.2397541301014308,3.4084809142389494,-1.19557865,6.926178240000001,-9.1584,1.602935436721089
2020-11-02,8.228663983871408,0,0,-1.350619981,10.328687999999998,-9.072,1.6207359041894602
2020-11-03,8.162176231710646,0,0,-1.07213838,11.9411712,-10.5408,1.6118442473785324
2020-11-04,8.161523659851152,0,0,-0.881943359,8.547163199999998,-10.4544,1.6577178549848075
2020-11-05,8.058390228831055,0,0,-2.052490595,7.012794240000001,-10.4544,1.626991452238702
2020-11-06,7.962437794624595,0,0,-1.231454251,6.92704224,-10.368,1.5945750501742824
2020-11-07,7.903510198358623,0,0,-1.625010754,6.8703552000000006,-10.368,1.6630275949047841
2020-11-08,7.810440604621402,0,0,-1.394051063,6.790867200000001,-10.2816,1.6854708656756585
2020-11-09,7.700665380065382,0,0,-1.831117568,6.70959936,-10.1952,1.60787135
2020-11-10,7.702220223421123,4.702759217863423,6.782541002028222,-1.987790314,6.628055040000001,-10.1952,1.6905142843080279
2020-11-11,7.615888750876003,0,0,-1.84076892,6.548014080000001,-10.1088,1.6115129798782397
2020-11-12,7.584391665039695,0.063382265,0.15467018680818626,-1.76436023,11.516083199999997,-10.0224,1.5620430472843638
2020-11-13,7.434144956385242,0,0,-1.20350285,11.825913599999998,-10.0224,1.6035402889860997
2020-11-14,8.190607295290018,20.545370578689237,25.801237175302642,-0.869350027,6.734352959999999,-10.0224,1.659125739655387
2020-11-15,8.576869941870948,2.3955913075249144,4.319291621874483,-0.847326574,6.32727936,-10.1088,1.6203252616294737
2020-11-16,8.766146412330212,0,0.45827375602197584,-1.135437533,25.6056768,-10.1952,1.480862821407446
2020-11-17,8.722572891159773,0,0,-0.466473371,30.148761599999993,-10.2816,1.6936251093406063
2020-11-18,8.786008714885664,0,0,-0.57279737,11.221977599999999,-10.368,1.6837519210962215
2020-11-19,8.718997992717478,0,0,-0.641270217,7.272210240000001,-10.4544,1.6665148486135573
2020-11-20,8.607649025546245,0,0,-1.366688317,7.439860799999999,-10.5408,1.6865545571501233
2020-11-21,8.611172831445773,0,15.512913116310006,-1.429473853,7.360502400000001,-10.6272,1.7173017336277316
2020-11-22,8.45272699,0.084871193,2.1768562241649976,-0.68894867,7.30309824,-10.7136,1.7990578990563622
2020-11-23,8.440540581971812,0,0.1489333823999764,-0.21494828,7.3947167999999985,-10.7136,1.6533250527919692
2020-11-24,8.831372557462977,7.353251865184899,13.152702683295356,-0.536741938,7.4760969600000005,-10.8,1.8193656984440625
2020-11-25,10.273482552197299,6.361129785741701,8.684477679020898,-0.447032237,7.23036672,-10.8864,1.7109515816799665
2020-11-26,10.677994182201985,0.069312146,0.1489333823999764,-0.669317355,12.3456096,-11.0592,1.6947391408035133
2020-11-27,10.877196586763473,0.9569615209394179,1.5409650636961605,-0.731822147,19.032364800000003,-11.1456,1.5321823
2020-11-28,10.895918239850124,0,0,-0.402718819,14.9197248,-11.3184,1.756514173
2020-11-29,11.389277610542404,6.831610871009014,15.512913116310006,-0.629154277,9.957945599999999,-11.4048,1.7022463794646905
2020-11-30,11.52454251741039,0,13.187123509745241,-0.832641253,9.6729984,-11.4912,1.7436833453185356
2020-12-01,11.53079162144268,0,0.46401056043018574,-0.614721237,14.262566399999999,-11.664,1.7802868194208505
