date,snowmelt,snowpack,rain,snow,PET,max_temp,min_temp
2019-10-21,0.0,0.0,0.0,0.0,2.11765,16.560425531914895,2.9136170212765955
2019-10-22,0.0,0.0,0.0,0.0,1.78398,16.46127659574468,6.554893617021277
2019-10-23,0.0,0.0,4.36654,0.0,1.56702,12.079148936170213,3.195106382978723
2019-10-24,0.0,0.0,0.0,0.0,1.3013,12.810638297872341,2.521276595744681
2019-10-25,0.0,0.0,0.705821,0.0,1.40906,9.904468085106382,-0.10021276595744681
2019-10-26,0.0,0.0,0.0,0.0,1.19818,10.476808510638298,-1.8902127659574468
2019-10-27,0.0,0.0,0.0843351,0.0165262,1.2484,13.34744680851064,-4.2402127659574465
2019-10-28,0.0,0.0,17.1143,5.30504,1.50767,16.44936170212766,2.347872340425532
2019-10-29,0.0,0.0,0.0,0.0,1.62942,14.889787234042554,1.101063829787234
2019-10-30,0.0,0.0,0.0,0.0,1.5138,6.808085106382979,3.984042553191489
2019-10-31,0.0,0.0,12.4182,0.0,0.630368,8.255531914893616,3.8997872340425532
2019-11-01,0.0,0.0,26.1651,0.0,0.770454,3.8299999999999996,-0.3485106382978723
2019-11-02,0.0,0.0,1.47971,0.0889071,0.608437,6.0534042553191485,-1.8053191489361702
2019-11-03,0.0,0.0,0.0384147,0.0112092,0.842913,3.892340425531915,-1.593404255319149
2019-11-04,0.0,0.0,0.429717,0.18267,0.673507,10.591914893617021,-1.3512765957446808
2019-11-05,0.0,0.0,2.32774,0.285538,1.13662,7.443617021276596,1.3251063829787235
2019-11-06,0.0,0.11387219108280254,0.150737,0.0,0.793602,2.840212765957447,-3.7302127659574467
2019-11-07,0.0,4.311237133757962,0.098663,0.120544,0.643208,1.8002127659574467,-5.469361702127659
2019-11-08,0.0,4.562165541401274,1.61791,4.68064,0.603721,-0.19914893617021276,-11.28936170212766
2019-11-09,0.0,4.650898662420382,0.0,0.256449,0.553858,0.7482978723404256,-7.80404255319149
2019-11-10,0.0,4.7594917898089175,0.00920123,0.0907988,0.567286,3.1495744680851065,-3.6917021276595743
2019-11-11,0.0,12.927415923566878,0.145548,0.153896,0.632408,-4.231489361702128,-5.519574468085107
2019-11-12,0.0,18.5186076433121,0.0,9.10086,0.213091,-5.977872340425532,-14.544255319148936
2019-11-13,0.0,19.099980891719746,0.0,6.26387,0.291247,-4.672765957446809,-18.621702127659574
2019-11-14,0.0,20.39094713375796,0.0,0.637241,0.290198,1.1687234042553192,-7.734468085106383
2019-11-15,0.0,20.68608152866242,0.218747,1.21794,0.557434,0.1674468085106383,-5.172978723404255
2019-11-16,0.0,20.77811974522293,0.0139331,0.304969,0.456028,-5.2274468085106385,-14.46808510638298
2019-11-17,0.0,20.77811974522293,0.0,0.100556,0.300416,0.9897872340425533,-14.822978723404255
2019-11-18,0.0,23.20177515923567,0.0,0.0,0.529965,1.6559574468085105,-11.411276595744681
2019-11-19,1.1522721019108282,22.04950305732484,0.362925,2.51407,0.574014,2.278723404255319,-0.6253191489361702
2019-11-20,5.463344273885351,16.58615878343949,0.0902245,0.0238772,0.381881,5.08468085106383,-1.2546808510638299
2019-11-21,6.314204254777069,10.271954528662421,0.0,0.0,0.612623,8.654255319148936,-3.270425531914894
2019-11-22,0.0,10.644162530573249,1.79152,0.783574,0.848253,2.971702127659574,-3.0493617021276593
2019-11-23,0.0,10.672100191082803,0.678768,0.65227,0.547977,3.574468085106383,-5.6657446808510645
2019-11-24,3.9806258662420397,6.6914743248407635,0.00757639,0.0116307,0.604944,4.862553191489361,-2.0
2019-11-25,6.6914743248407635,0.0,0.0,0.0,0.587377,7.861276595744681,-0.943404255319149
2019-11-26,0.0,0.0,0.089427,0.010573,0.735527,10.575531914893617,-1.6006382978723406
2019-11-27,0.0,0.0,0.0,0.0,0.893486,7.751489361702127,0.16957446808510637
2019-11-28,0.0,0.0,12.8819,0.00114076,0.67739,1.4563829787234044,-0.33787234042553194
2019-11-29,0.0,0.04694256687898089,0.360873,0.076117,0.295743,-1.2068085106382977,-5.10531914893617
2019-11-30,0.0,0.04694256687898089,0.0,0.0375463,0.320514,0.17106382978723403,-6.313617021276596
2019-12-01,0.0,9.389554713375796,0.0,0.0,0.406202,-4.108297872340426,-7.076382978723403
2019-12-02,0.0,14.324207006369427,0.0,10.5252,0.226837,-1.137659574468085,-7.946170212765958
2019-12-03,0.0,14.976036305732485,0.0,5.56785,0.381677,0.5019148936170212,-13.17744680851064
2019-12-04,0.0,16.09151210191083,0.0276912,0.690959,0.45624,0.8446808510638298,-3.4906382978723403
2019-12-05,0.0,17.42047133757962,0.335655,0.875872,0.341018,-0.1702127659574468,-4.326808510638298
2019-12-06,0.0,20.778728662420384,0.0326917,1.39467,0.341902,-0.764468085106383,-6.123617021276596
2019-12-07,0.0,20.95523821656051,0.0,3.76323,0.35229,-2.2819148936170213,-13.148085106382979
2019-12-08,0.0,20.95523821656051,0.0,0.199444,0.343428,4.741276595744681,-8.811914893617022
2019-12-09,12.492621853503184,8.462616363057325,0.0,0.0,0.60927,7.981489361702128,1.7393617021276595
2019-12-10,0.0,9.568869426751592,5.4788,0.0,0.596959,2.860212765957447,-6.641702127659575
2019-12-11,0.0,10.302134203821655,0.408676,0.828652,0.541773,-4.587446808510639,-8.689361702127659
2019-12-12,0.0,10.419182165605095,0.0,0.786614,0.244401,-2.2351063829787234,-12.522553191489363
2019-12-13,0.0,10.419182165605095,0.0,0.119174,0.339536,3.8836170212765957,-8.236382978723405
2019-12-14,0.0,18.313237579617834,0.0,0.0,0.564097,0.5272340425531915,-1.944255319148936
2019-12-15,0.0,18.675872611464968,2.46112,8.24919,0.244354,-1.9527659574468086,-8.439148936170213
2019-12-16,0.0,18.76287515923567,0.0,0.400894,0.352567,-1.3831914893617023,-9.912765957446808
2019-12-17,0.0,18.76287515923567,0.0,0.0994436,0.354477,1.2797872340425531,-8.377021276595745
2019-12-18,0.0,22.19707006369427,0.0,0.0,0.437372,-8.323617021276595,-16.762340425531917
2019-12-19,0.0,22.759871337579618,0.0,4.03152,0.159833,-9.708510638297872,-24.422127659574468
2019-12-20,0.0,22.849416560509553,0.0,0.650039,0.0320022,-6.215106382978724,-14.839361702127661
2019-12-21,0.0,22.849416560509553,0.0,0.1,0.209537,1.2763829787234042,-10.533191489361702
2019-12-22,0.8387953057324822,22.01062125477707,0.0,0.0,0.456347,3.9965957446808513,-2.981063829787234
2019-12-23,3.4214857898089193,18.58913546496815,0.0,0.0,0.47596,5.224255319148936,-2.5295744680851064
2019-12-24,3.6178343947312896e-06,18.589131847133757,0.0,0.0,0.542496,0.1595744680851064,-5.750851063829788
2019-12-25,0.0,18.591042675159237,0.0,0.0,0.369569,1.2782978723404255,-3.610212765957447
2019-12-26,4.18341039490446,14.407632280254777,7.69458e-05,0.000207193,0.360675,6.042978723404255,-2.5648936170212764
2019-12-27,9.838425135031848,4.56920714522293,0.215263,0.0852936,0.578864,6.880425531914893,-0.051702127659574465
2019-12-28,0.6576671509554144,3.9115399942675158,0.136139,0.00140772,0.570287,2.1421276595744683,-1.5482978723404255
2019-12-29,0.0,6.54533127388535,0.0567004,0.0432996,0.366097,-0.23170212765957449,-2.9153191489361703
2019-12-30,1.9471911898089171,4.598140084076433,0.0,2.94859,0.270474,5.069574468085107,-1.5412765957446808
2019-12-31,0.0,7.627355541401273,8.89733,2.62092,0.505468,-1.0093617021276595,-2.8080851063829786
2020-01-01,0.0,7.947335477707005,0.0,3.31977,0.236469,-0.668936170212766,-4.9440425531914896
2020-01-02,0.0001524649681519108,7.947183012738853,0.0,0.33785,0.305057,3.5872340425531912,-4.324468085106383
2020-01-03,3.605318444076433,4.34186456866242,0.0,0.0,0.502516,3.3280851063829786,-0.3417021276595744
2020-01-04,0.0,4.431737744585988,0.000266233,3.77246e-05,0.393256,0.2323404255319149,-2.3178723404255317
2020-01-05,0.0,5.933924649681528,0.00790878,0.0923427,0.296157,0.49659574468085105,-7.257872340425532
2020-01-06,0.0,9.470600063694267,0.115287,1.53929,0.428247,-0.8325531914893618,-4.683404255319149
2020-01-07,0.0,9.470600063694267,0.0,3.9037,0.314494,1.5499999999999998,-7.483191489361702
2020-01-08,0.0,13.510930191082801,0.0,0.0,0.477453,-4.53531914893617,-15.927021276595744
2020-01-09,0.0,13.510930191082801,0.0,4.4412,0.288458,6.467234042553191,-18.037659574468083
2020-01-10,7.095439675796177,6.415490515286624,0.0,0.0,0.654202,7.366170212765957,-2.9738297872340427
2020-01-11,0.7171329050955411,5.698357610191083,0.0869666,0.013066,0.637625,15.3,-5.417659574468085
2020-01-12,0.0,36.01551146496816,38.8002,13.9637,1.17719,-7.250638297872341,-10.377659574468085
2020-01-13,0.0,36.82968917197452,0.0,33.6179,0.187941,-0.5372340425531915,-8.734893617021276
2020-01-14,0.41121464968152566,36.418474522292996,0.0,0.898015,0.422835,1.0685106382978724,-2.795744680851064
2020-01-15,0.04901115286624247,36.369463369426754,0.0818237,0.118176,0.429575,1.1317021276595745,-1.0297872340425531
2020-01-16,0.0,37.636828662420385,0.185783,0.114217,0.296623,0.14893617021276595,-8.245531914893617
2020-01-17,0.0,37.74009426751592,0.111127,1.21657,0.395861,-8.818085106382979,-17.164893617021278
2020-01-18,0.0,50.67627133757962,0.0,0.120914,0.154576,0.4391489361702128,-15.03404255319149
2020-01-19,0.0,53.47313630573248,0.375741,13.9387,0.490544,-3.1404255319148935,-8.736595744680852
2020-01-20,0.0,53.477522292993626,0.0,3.0142,0.366203,-5.959574468085107,-21.893617021276597
2020-01-21,0.0,53.56706433121019,0.0,0.000303958,0.179839,-3.8527659574468087,-14.870212765957445
2020-01-22,0.0,53.56706433121019,0.0,0.1,0.350678,-0.8780851063829787,-9.710425531914893
2020-01-23,0.0,53.56706433121019,0.0,0.0,0.461781,1.6085106382978722,-8.256595744680851
2020-01-24,0.0,53.7178949044586,0.0,0.0,0.569241,3.02,-6.330212765957446
2020-01-25,0.0,58.1935874522293,0.0501177,0.0995061,0.622574,2.3595744680851065,-1.188936170212766
2020-01-26,0.0,58.67177936305732,9.64066,4.00003,0.447515,0.9921276595744681,-0.8178723404255319
2020-01-27,0.0,59.07668912738854,1.20655,0.84521,0.320045,0.01680851063829787,-1.40531914893617
2020-01-28,0.0,59.165457324840766,0.072288,0.365291,0.281194,0.7357446808510638,-8.942553191489361
2020-01-29,0.0,59.344543949044585,0.00791585,0.0920515,0.565586,-3.472127659574468,-12.065531914893619
2020-01-30,0.0,59.348293630573245,0.0,0.2,0.389648,-2.29936170212766,-14.96063829787234
2020-01-31,0.0,60.33831719745223,0.0,0.000271329,0.440226,-2.114255319148936,-9.477234042553192
2020-02-01,0.0,61.55062802547771,0.0,1.10052,0.44732,-0.10297872340425532,-6.682765957446808
2020-02-02,0.0,65.43223503184713,0.0,1.33761,0.516291,1.352127659574468,-4.659574468085107
2020-02-03,0.0,65.767364522293,0.990978,3.27133,0.554095,3.2702127659574467,-1.98
2020-02-04,8.28025477517258e-07,65.76736369426752,0.246369,0.133021,0.602931,0.8031914893617021,-4.95531914893617
2020-02-05,0.0,65.76736369426752,0.0,0.0,0.556706,-4.546382978723404,-11.777234042553191
2020-02-06,0.0,66.87189872611465,0.0,0.0,0.376702,-4.52468085106383,-9.127021276595745
2020-02-07,0.0,70.18593248407643,0.0,1.25088,0.337462,-5.226595744680851,-10.110425531914894
2020-02-08,0.0,70.27548025477707,0.0,3.76504,0.339731,-8.186170212765957,-21.092553191489362
2020-02-09,0.0,70.64447579617834,0.0,0.1,0.158143,-1.0148936170212766,-21.24531914893617
2020-02-10,0.0,78.02286684076434,0.0,0.398571,0.424934,1.6208510638297873,-7.792553191489362
2020-02-11,0.0,78.02350191082803,1.72387,6.50611,0.693919,-0.27382978723404255,-2.119787234042553
2020-02-12,0.0,78.11304203821656,1.77835e-06,3.08498e-05,0.228658,-0.2970212765957447,-5.830425531914893
2020-02-13,0.0,80.5269898089172,0.0,0.1,0.556353,0.13914893617021276,-13.190000000000001
2020-02-14,0.0,80.64843375796178,0.028167,2.71099,0.6449,-14.73404255319149,-28.317872340425534
2020-02-15,0.0,80.78494585987262,0.0,0.119478,0.0,-3.1278723404255317,-25.21914893617021
2020-02-16,0.0,82.2823668789809,0.0,0.137546,0.295066,2.0676595744680855,-15.579148936170213
2020-02-17,0.0,82.2823668789809,0.196571,1.42826,0.782342,-2.5438297872340425,-8.949787234042553
2020-02-18,0.0,89.19387540764332,0.0,0.0,0.4927,5.6242553191489355,-8.42531914893617
2020-02-19,0.0,89.33046242038218,3.50309,4.39466,1.08645,-4.63063829787234,-6.797659574468085
2020-02-20,0.0,89.50828089171975,0.0,0.137546,0.337823,-5.551063829787234,-16.073191489361704
2020-02-21,0.0,89.50828089171975,0.0,0.199748,0.399636,-2.0393617021276595,-16.15787234042553
2020-02-22,0.0,89.50828089171975,0.0,0.0,0.584561,0.3057446808510638,-10.574255319148936
2020-02-23,0.0,89.50828089171975,0.0,0.0,0.746441,7.234680851063829,-6.519148936170212
2020-02-24,6.7625197452229315,82.74576114649682,0.0,0.0,1.24573,7.392765957446808,-0.9706382978723403
2020-02-25,0.8106768789808996,81.93508426751592,0.0,0.0,1.12845,2.7236170212765956,-1.9304255319148937
2020-02-26,0.0,87.40022929936305,0.558138,0.382221,0.735471,-1.0127659574468086,-4.294893617021277
2020-02-27,0.0,91.36244840764331,0.0,6.09918,0.540169,-3.77531914893617,-9.98468085106383
2020-02-28,0.0,94.99460318471338,0.0,4.52535,0.543623,-6.578936170212765,-10.77127659574468
2020-02-29,0.0,95.3114694267516,0.0,3.96816,0.369681,-5.276808510638298,-20.60808510638298
2020-03-01,0.0,95.35448089171975,0.0,0.337851,0.365108,6.009361702127659,-20.026382978723404
2020-03-02,0.0,95.74469567515924,0.00812947,0.0291455,1.07202,4.414255319148936,-4.523191489361702
2020-03-03,0.0,98.3311007267516,0.244626,0.203765,1.04825,3.6012765957446806,-4.5972340425531915
2020-03-04,0.0,98.46563739490446,1.25927,1.65365,1.01573,1.711063829787234,-0.7163829787234043
2020-03-05,0.0,98.47938456050956,0.109908,0.0276386,0.560014,4.203191489361703,-5.614255319148937
2020-03-06,0.0,99.80769426751593,0.00939551,0.0115181,1.13776,1.225531914893617,-7.592978723404255
2020-03-07,0.0,99.89662420382166,0.236616,1.3618,0.92565,0.01957446808510638,-13.309574468085106
2020-03-08,1.4210854715202004e-14,99.89662420382164,0.000697046,0.0992703,0.876416,10.591702127659575,-12.128297872340426
2020-03-09,21.718112802547765,78.17851140127388,0.0,0.0,1.79518,13.882978723404255,3.7227659574468084
2020-03-10,10.878899681528665,67.29961171974522,0.0,0.0,1.84155,8.949361702127659,-0.5091489361702127
2020-03-11,2.420382159584733e-06,67.29960929936306,8.01824,0.840099,1.55179,4.07063829787234,-5.456382978723404
2020-03-12,2.555470445859868,64.74413885350319,0.0,0.0,1.19178,7.72,-4.394255319148936
2020-03-13,6.96170063694268,57.78243821656051,0.0,0.0,1.54536,3.485744680851064,0.8623404255319149
2020-03-14,1.0828025480691394e-05,57.78242738853503,3.77995,0.0,0.730819,0.7374468085106384,-4.327234042553191
2020-03-15,0.0,57.78242738853503,0.0,0.0,0.860524,1.3602127659574468,-7.32468085106383
2020-03-16,0.0,57.78242738853503,0.0,0.0,1.01538,3.393617021276596,-10.59531914893617
2020-03-17,0.0,58.4513381866242,0.0,0.0,1.26631,6.265531914893617,-7.4953191489361695
2020-03-18,0.0,58.45133821656051,0.338674,0.399157,1.55694,3.7640425531914894,-7.134893617021276
2020-03-19,11.88474070063694,46.56659751592357,0.0,0.0,1.30202,15.148085106382979,-4.9180851063829785
2020-03-20,35.02899002547771,11.53760749044586,0.0,0.0,2.51882,24.98340425531915,-0.19680851063829788
2020-03-21,0.0,11.537607834394905,8.44308,0.0798453,3.85433,-0.41957446808510634,-11.439148936170213
2020-03-22,0.0,11.537607834394905,0.0,0.0,0.983291,-1.9302127659574468,-12.57404255319149
2020-03-23,0.0,15.61008872611465,0.0,0.0,0.828826,2.8940425531914897,-7.340212765957447
2020-03-24,7.1995736605095555,8.410515065605095,1.66579,3.94547,1.25772,8.18468085106383,-1.3268085106382979
2020-03-25,7.840082985923567,0.5704320796815286,0.0,0.0,1.68151,14.818936170212766,-2.7897872340425534
2020-03-26,0.5704320796815286,0.0,0.0,0.0,2.65461,9.871063829787234,-0.6906382978723404
2020-03-27,0.0,0.0,0.0478786,0.00280155,1.93333,11.841702127659573,-1.7974468085106383
2020-03-28,0.0,0.0,0.0,0.0,2.25227,13.485319148936169,-1.7161702127659573
2020-03-29,0.0,0.0,0.44038,0.0579395,2.45529,15.24340425531915,3.785744680851064
2020-03-30,0.0,0.0,15.2795,0.0,2.51909,5.675106382978724,3.2751063829787235
2020-03-31,0.0,0.0,1.79176,0.0,0.939133,6.2687234042553195,1.8606382978723406
2020-04-01,0.0,0.0,0.37006,0.0,1.24426,10.51276595744681,-2.7897872340425534
2020-04-02,0.0,0.0,0.0624208,0.0172082,2.20372,11.34,-0.9557446808510639
2020-04-03,0.0,0.0,0.0,0.0,2.24925,9.67468085106383,-0.00723404255319149
2020-04-04,0.0,0.0,0.0372749,4.99985e-08,1.95695,11.618297872340424,-0.13148936170212766
2020-04-05,0.0,0.0,0.0989718,0.00099556,2.27615,7.553829787234042,-0.7529787234042553
2020-04-06,0.0,0.0,0.0,0.0,1.73577,13.20063829787234,-3.2161702127659573
2020-04-07,0.0,0.0,0.0,0.0,2.67999,13.086382978723403,-0.7917021276595745
2020-04-08,0.0,0.0,1.63308,0.110214,2.61126,11.202765957446807,1.2029787234042553
2020-04-09,0.0,0.0,2.06933,0.0,2.24352,6.74404255319149,0.374468085106383
2020-04-10,0.0,0.0,7.46878,0.0,1.58063,4.6359574468085105,-1.9327659574468086
2020-04-11,0.0,0.0,0.170045,0.0672497,1.48973,8.029574468085107,-3.5019148936170215
2020-04-12,0.0,0.0,0.0,0.0,2.04482,16.26531914893617,-1.2253191489361703
2020-04-13,0.0,0.0,0.0,0.0,3.19188,12.418936170212767,-0.17170212765957446
2020-04-14,0.0,0.0,4.90918,0.172807,2.63618,4.302340425531915,-3.4614893617021276
2020-04-15,0.0,0.0017657707006369428,0.0556055,0.0443945,1.58071,2.8725531914893616,-7.091063829787234
2020-04-16,0.0,0.0017657707006369428,0.000166626,0.000389741,1.56321,2.7029787234042555,-5.979148936170213
2020-04-17,0.000156117515923567,0.0016096531847133758,0.0,0.0,1.5018,6.162340425531915,-6.205106382978723
2020-04-18,0.0016096531847133758,0.0,0.0,0.0,1.97927,9.46191489361702,-4.878297872340426
2020-04-19,0.0,0.0,0.0,0.0,2.4292,12.302553191489363,2.913829787234042
2020-04-20,0.0,0.0,4.57397,0.0,2.55779,9.327234042553192,-3.896808510638298
2020-04-21,0.0,0.3419367133757962,0.0,0.0,2.37701,1.9563829787234044,-4.062765957446809
2020-04-22,0.0,0.4289915509554141,0.199347,0.375746,1.36447,3.9663829787234044,-5.056382978723405
2020-04-23,0.4289915509554141,0.0,0.062985,0.0745613,1.70183,8.010425531914894,-5.926808510638298
2020-04-24,0.0,0.0,0.0,0.0,2.30617,8.758297872340425,-0.8193617021276596
2020-04-25,0.0,0.0,0.139085,0.00900223,2.18987,16.08787234042553,-3.9631914893617024
2020-04-26,0.0,0.0,0.0,0.0,3.54076,12.39,-3.7331914893617024
2020-04-27,0.0,0.0,0.0,0.0,2.95333,14.73468085106383,0.7680851063829788
2020-04-28,0.0,0.0,0.0,0.0,3.19784,14.90404255319149,2.8329787234042554
2020-04-29,0.0,0.0,0.449961,0.0,3.12037,13.862553191489361,5.182765957446809
2020-04-30,0.0,0.0,0.337275,0.0,2.74295,16.12872340425532,7.118723404255319
2020-05-01,0.0,0.0,10.3273,0.0,3.00339,15.467446808510639,4.959574468085107
2020-05-02,0.0,0.0,2.01153,0.0,3.07904,15.316808510638298,1.5840425531914895
2020-05-03,0.0,0.0,0.634799,0.0,3.35528,17.918297872340425,4.31063829787234
2020-05-04,0.0,0.0,0.0,0.0,3.71059,8.568936170212766,-0.01106382978723402
2020-05-05,0.0,0.0,0.00026052,1.0809e-05,2.28428,11.364255319148937,-4.615531914893618
2020-05-06,0.0,0.0,0.0,0.0,2.96026,13.115106382978723,-1.93531914893617
2020-05-07,0.0,0.0,0.0,0.0,3.19974,10.161914893617022,-0.28
2020-05-08,0.0,0.0,0.000254037,1.72928e-05,2.59044,4.484255319148936,-2.8327659574468083
2020-05-09,0.0,0.10083396687898089,0.0614832,0.0382653,1.77191,3.9940425531914894,-5.800000000000001
2020-05-10,0.10083396687898089,0.0,0.0779976,0.111747,1.88773,4.274893617021276,-2.6093617021276594
2020-05-11,0.0,0.0,0.367936,0.242889,1.67677,3.481276595744681,-0.9655319148936171
2020-05-12,0.0,0.0,0.407692,0.112148,1.43637,7.381914893617021,-4.723829787234043
2020-05-13,0.0,0.0,0.0,0.0,2.37976,13.94127659574468,-4.27063829787234
2020-05-14,0.0,0.0,0.0,0.0,3.51064,12.775531914893618,-2.2465957446808513
2020-05-15,0.0,0.0,0.374619,0.073163,3.23159,16.319574468085104,5.919787234042554
2020-05-16,0.0,0.0,6.0853,0.0,3.37756,18.39617021276596,4.950638297872341
2020-05-17,0.0,0.0,0.0,0.0,3.92374,16.87382978723404,4.382765957446809
2020-05-18,0.0,0.0,0.2,0.0,3.72051,12.500212765957446,9.465957446808511
2020-05-19,0.0,0.0,18.8996,0.0,1.81556,19.378297872340426,8.236382978723405
2020-05-20,0.0,0.0,1.15592,0.0,3.89206,21.28723404255319,4.481702127659574
2020-05-21,0.0,0.0,0.0,0.0,4.68781,22.908936170212765,2.7829787234042556
2020-05-22,0.0,0.0,0.0,0.0,5.07874,27.384042553191488,6.225531914893618
2020-05-23,0.0,0.0,0.0,0.0,5.92845,25.815531914893615,11.35872340425532
2020-05-24,0.0,0.0,0.0209136,0.0,5.18996,26.19723404255319,15.456382978723406
2020-05-25,0.0,0.0,0.000827697,0.0,4.56694,31.214468085106382,18.130212765957445
2020-05-26,0.0,0.0,1.40226,0.0,5.69075,29.89808510638298,19.157659574468084
2020-05-27,0.0,0.0,0.0997485,0.0,5.03897,27.961702127659574,18.3368085106383
2020-05-28,0.0,0.0,0.0,0.0,4.63108,22.04510638297872,17.041063829787234
2020-05-29,0.0,0.0,10.7327,0.0,3.11643,23.337872340425534,9.617234042553191
2020-05-30,0.0,0.0,8.49423,0.0,4.84886,14.434468085106381,0.9646808510638298
2020-05-31,0.0,0.0,0.0896677,4.42613e-05,3.5541,14.22659574468085,4.438723404255319
2020-06-01,0.0,0.0,0.0,0.0,3.18704,20.397021276595744,5.678510638297872
2020-06-02,0.0,0.0,0.0,0.0,4.45722,25.03276595744681,10.435531914893618
2020-06-03,0.0,0.0,0.297491,0.0,5.13897,24.593829787234043,13.944468085106383
2020-06-04,0.0,0.0,3.41887,0.0,4.53984,27.169574468085106,14.045744680851064
2020-06-05,0.0,0.0,0.0,0.0,5.26632,28.256808510638297,18.276808510638297
2020-06-06,0.0,0.0,0.0206423,0.0,5.00106,23.443191489361702,10.839787234042552
2020-06-07,0.0,0.0,0.0,0.0,4.7504,17.322340425531916,8.114468085106383
2020-06-08,0.0,0.0,0.0,0.0,3.52511,24.069148936170212,7.883404255319149
2020-06-09,0.0,0.0,0.0,0.0,5.14295,30.22744680851064,17.05531914893617
2020-06-10,0.0,0.0,0.0,0.0,5.71253,30.099148936170213,14.469574468085108
2020-06-11,0.0,0.0,7.59324,0.0,6.13249,19.785531914893618,10.368297872340426
2020-06-12,0.0,0.0,22.636,0.0,3.87502,13.045106382978723,2.4080851063829787
2020-06-13,0.0,0.0,0.0,0.0,3.14693,15.997446808510638,4.739787234042553
2020-06-14,0.0,0.0,0.0,0.0,3.59986,18.009148936170213,3.5929787234042556
2020-06-15,0.0,0.0,0.0,0.0,4.12096,20.40808510638298,6.195106382978723
2020-06-16,0.0,0.0,0.0,0.0,4.46261,23.277659574468085,8.935531914893618
2020-06-17,0.0,0.0,0.0209136,0.0,4.86864,27.161702127659574,10.601063829787234
2020-06-18,0.0,0.0,0.0,0.0,5.65838,28.570212765957447,13.48936170212766
2020-06-19,0.0,0.0,0.0,0.0,5.72972,27.801914893617024,15.87468085106383
2020-06-20,0.0,0.0,0.128065,0.0,5.25079,28.63872340425532,15.92595744680851
2020-06-21,0.0,0.0,0.100033,0.0,5.40802,28.82531914893617,18.14617021276596
2020-06-22,0.0,0.0,7.07544,0.0,5.10397,25.365744680851066,17.96127659574468
2020-06-23,0.0,0.0,0.000303958,0.0,4.10678,21.15659574468085,14.933191489361702
2020-06-24,0.0,0.0,6.09047,0.0,3.51313,17.27276595744681,10.421276595744681
2020-06-25,0.0,0.0,0.882814,0.0,3.15574,20.757872340425532,7.437872340425532
2020-06-26,0.0,0.0,0.0,0.0,4.4368,24.144255319148936,12.21808510638298
2020-06-27,0.0,0.0,0.0,0.0,4.71817,25.76851063829787,16.40872340425532
2020-06-28,0.0,0.0,0.260468,0.0,4.56793,27.46276595744681,12.32255319148936
2020-06-29,0.0,0.0,0.120642,0.0,5.49518,29.38063829787234,13.55
2020-06-30,0.0,0.0,0.0,0.0,6.11938,28.93851063829787,17.274893617021277
2020-07-01,0.0,0.0,0.0,0.0,5.37421,28.057659574468087,16.363829787234042
2020-07-02,0.0,0.0,0.0,0.0,5.16728,30.072340425531916,18.430851063829788
2020-07-03,0.0,0.0,0.0,0.0,5.48989,28.58404255319149,17.810000000000002
2020-07-04,0.0,0.0,0.0,0.0,5.14444,29.059787234042552,16.527021276595743
2020-07-05,0.0,0.0,0.0,0.0,5.4766,29.928085106382976,15.399574468085106
2020-07-06,0.0,0.0,0.0,0.0,5.86067,30.31808510638298,17.581276595744683
2020-07-07,0.0,0.0,0.0,0.0,5.64817,31.151276595744683,19.650212765957445
2020-07-08,0.0,0.0,0.0,0.0,5.49775,31.729361702127658,18.810425531914895
2020-07-09,0.0,0.0,0.062725,0.0,5.85246,32.07,17.949574468085107
2020-07-10,0.0,0.0,0.0997287,0.0,6.10157,30.923829787234045,19.350851063829786
2020-07-11,0.0,0.0,8.79533,0.0,5.46869,23.27787234042553,18.107021276595745
2020-07-12,0.0,0.0,40.7233,0.0,3.38371,23.976595744680854,15.452127659574469
2020-07-13,0.0,0.0,0.100543,0.0,4.14987,23.052978723404255,15.474042553191488
2020-07-14,0.0,0.0,0.181607,0.0,3.79303,25.694042553191487,14.412127659574468
2020-07-15,0.0,0.0,0.0,0.0,4.66989,27.318297872340427,17.202978723404254
2020-07-16,0.0,0.0,0.0,0.0,4.63777,25.256170212765955,16.658297872340423
2020-07-17,0.0,0.0,1.01983,0.0,4.13175,27.74595744680851,16.04340425531915
2020-07-18,0.0,0.0,0.275457,0.0,5.00061,28.905531914893615,18.67914893617021
2020-07-19,0.0,0.0,0.0,0.0,4.85376,26.699361702127657,19.724042553191488
2020-07-20,0.0,0.0,13.2905,0.0,4.00934,25.15,15.529787234042553
2020-07-21,0.0,0.0,0.0,0.0,4.35249,23.68957446808511,13.032978723404254
2020-07-22,0.0,0.0,0.0,0.0,4.27821,25.31340425531915,15.140425531914895
2020-07-23,0.0,0.0,0.276876,0.0,4.38951,25.22744680851064,16.622340425531913
2020-07-24,0.0,0.0,0.441094,0.0,4.1003,26.33808510638298,14.491914893617022
2020-07-25,0.0,0.0,0.0,0.0,4.72491,27.184468085106385,14.620851063829786
2020-07-26,0.0,0.0,0.0994436,0.0,4.93296,29.393404255319147,17.691063829787236
2020-07-27,0.0,0.0,0.0,0.0,4.98742,27.609787234042553,18.749148936170215
2020-07-28,0.0,0.0,0.616149,0.0,4.37644,25.70936170212766,15.935531914893618
2020-07-29,0.0,0.0,4.74809,0.0,4.28966,26.499574468085108,16.634468085106384
